"p","label"
"http://orkg.org/orkg/predicate/P15397","Non-exact"
"http://orkg.org/orkg/predicate/P15398","Problem-tailored heuristic"
"http://orkg.org/orkg/predicate/P15399","Metaheuristic"
"http://orkg.org/orkg/predicate/P15400","Matheuristic"
"http://orkg.org/orkg/predicate/P15401","Motivation"
"http://orkg.org/orkg/predicate/P15402","Spatial structure/population heterogeneity"
"http://orkg.org/orkg/predicate/P15403","Population structure"
"http://orkg.org/orkg/predicate/P15404","Population size"
"http://orkg.org/orkg/predicate/P15405","Recombination Within island"
"http://orkg.org/orkg/predicate/P15406","Migration"
"http://orkg.org/orkg/predicate/P15407","Aging"
"http://orkg.org/orkg/predicate/P15408","Self-adaptation"
"http://orkg.org/orkg/predicate/P15409","Important implementation parameters / factors"
"http://orkg.org/orkg/predicate/P15410","Other facts"
"http://orkg.org/orkg/predicate/P15411","Definition"
"http://orkg.org/orkg/predicate/P15412","Middle-income range: thresholds"
"http://orkg.org/orkg/predicate/P15413","Database"
"http://orkg.org/orkg/predicate/P15414","Time period"
"http://orkg.org/orkg/predicate/P15415","Number of MIT countries"
"http://orkg.org/orkg/predicate/P15416","egions most affected by the MIT"
"http://orkg.org/orkg/predicate/P15417","Method/Technique(s)/ Database"
"http://orkg.org/orkg/predicate/P15418","Result/ Accuracy"
"http://orkg.org/orkg/predicate/P15419","Conclusion"
"http://orkg.org/orkg/predicate/P15420","Future scope"
"http://orkg.org/orkg/predicate/P15421","Types"
"http://orkg.org/orkg/predicate/P15422","Objective/estimate(s) process systems"
"http://orkg.org/orkg/predicate/P15423","Systems applied"
"http://orkg.org/orkg/predicate/P15424","Positive highlights"
"http://orkg.org/orkg/predicate/P15425","Ranker"
"http://orkg.org/orkg/predicate/P15426","Computational complexity"
"http://orkg.org/orkg/predicate/P15427","Density"
"http://orkg.org/orkg/predicate/P15428","Diversity"
"http://orkg.org/orkg/predicate/P15429","Close to boundary"
"http://orkg.org/orkg/predicate/P15430","Far from boundary"
"http://orkg.org/orkg/predicate/P15431","Probabilistic/ uncertainty of ranker"
"http://orkg.org/orkg/predicate/P15432","Myopic"
"http://orkg.org/orkg/predicate/P15433","Quality attribute"
"http://orkg.org/orkg/predicate/P15434","Abs. Factory"
"http://orkg.org/orkg/predicate/P15435","Builder"
"http://orkg.org/orkg/predicate/P15436","Factory Method"
"http://orkg.org/orkg/predicate/P15437","Prototype"
"http://orkg.org/orkg/predicate/P15438","Singleton"
"http://orkg.org/orkg/predicate/P15439","Adapter"
"http://orkg.org/orkg/predicate/P15440","Bridge"
"http://orkg.org/orkg/predicate/P15441","Composite"
"http://orkg.org/orkg/predicate/P15442","Decorator"
"http://orkg.org/orkg/predicate/P15443","Facade"
"http://orkg.org/orkg/predicate/P15444","Flyweight"
"http://orkg.org/orkg/predicate/P15445","Proxy"
"http://orkg.org/orkg/predicate/P15446","Chain of Resp."
"http://orkg.org/orkg/predicate/P15447","Command"
"http://orkg.org/orkg/predicate/P15448","Interpreter"
"http://orkg.org/orkg/predicate/P15449","Iterator"
"http://orkg.org/orkg/predicate/P15450","Mediator"
"http://orkg.org/orkg/predicate/P15451","Memento"
"http://orkg.org/orkg/predicate/P15452","Observer"
"http://orkg.org/orkg/predicate/P15453","State"
"http://orkg.org/orkg/predicate/P15454","Template"
"http://orkg.org/orkg/predicate/P15455","Visitor"
"http://orkg.org/orkg/predicate/P15456","Samples"
"http://orkg.org/orkg/predicate/P15457","No. of samples"
"http://orkg.org/orkg/predicate/P15458","C. jejuni (%)"
"http://orkg.org/orkg/predicate/P15459","C. coli (%)"
"http://orkg.org/orkg/predicate/P15460","Others (%)"
"http://orkg.org/orkg/predicate/P15461","Sp"
"http://orkg.org/orkg/predicate/P15462","Comparison"
"http://orkg.org/orkg/predicate/P15463","HPLC global"
"http://orkg.org/orkg/predicate/P15464","CHG"
"http://orkg.org/orkg/predicate/P15465","CG"
"http://orkg.org/orkg/predicate/P15466","Global"
"http://orkg.org/orkg/predicate/P15467","Others"
"http://orkg.org/orkg/predicate/P15468","Gasifiers"
"http://orkg.org/orkg/predicate/P15469","Cost"
"http://orkg.org/orkg/predicate/P15470","Reported capacity(MWth)"
"http://orkg.org/orkg/predicate/P15471","Year data"
"http://orkg.org/orkg/predicate/P15472","Cost V2012 (400 MWth)"
"http://orkg.org/orkg/predicate/P15473","Scale factor"
"http://orkg.org/orkg/predicate/P15474","Reported cost"
"http://orkg.org/orkg/predicate/P15475","Reported capacity (bbl/d)"
"http://orkg.org/orkg/predicate/P15476","Reported capacity (MWth fuel)"
"http://orkg.org/orkg/predicate/P15477","Cost V2012 (150 MW unit)"
"http://orkg.org/orkg/predicate/P15478","Plant type"
"http://orkg.org/orkg/predicate/P15479","ISBL cost (MV)"
"http://orkg.org/orkg/predicate/P15480","Total capital investment (MV)"
"http://orkg.org/orkg/predicate/P15481","Published cost (V/GJ LHV)"
"http://orkg.org/orkg/predicate/P15482","Updated cost (V 2012/ GJ LHV)"
"http://orkg.org/orkg/predicate/P15483","Capacity (MWth)"
"http://orkg.org/orkg/predicate/P15484","Plant cost (MV)"
"http://orkg.org/orkg/predicate/P15485","Plant cost (MV 2012)"
"http://orkg.org/orkg/predicate/P15486","Plant cost (400 MW MV 2012)"
"http://orkg.org/orkg/predicate/P15487","Diesel (V/l"
"http://orkg.org/orkg/predicate/P15488","Diesel 400 MW (V2012/l)"
"http://orkg.org/orkg/predicate/P15489","Plant cost (M$)"
"http://orkg.org/orkg/predicate/P15490","Plant cost (M$ 2012)"
"http://orkg.org/orkg/predicate/P15491","Plant cost (1000 t/h MV 2012)"
"http://orkg.org/orkg/predicate/P15492","BEOP ($/barrel)"
"http://orkg.org/orkg/predicate/P15493","BEOP (V2012/barrel averaged coal price)"
"http://orkg.org/orkg/predicate/P15494","Diesel (V2012/l)"
"http://orkg.org/orkg/predicate/P15495","Supervised / unsupervised"
"http://orkg.org/orkg/predicate/P15496","Dependency on the underlying models"
"http://orkg.org/orkg/predicate/P15497","Assumption of data availability"
"http://orkg.org/orkg/predicate/P15498","Computational cost"
"http://orkg.org/orkg/predicate/P15499","Criterion A"
"http://orkg.org/orkg/predicate/P15500","Resources and their constraints"
"http://orkg.org/orkg/predicate/P15501","job complexity and routing flexibility"
"http://orkg.org/orkg/predicate/P15502","Sequencing"
"http://orkg.org/orkg/predicate/P15503","Mono/multi"
"http://orkg.org/orkg/predicate/P15504","Pure/hybrid"
"http://orkg.org/orkg/predicate/P15505","Country / Plant part CS"
"http://orkg.org/orkg/predicate/P15506","Collection site"
"http://orkg.org/orkg/predicate/P15507","Plant material status"
"http://orkg.org/orkg/predicate/P15508","Isolation Procedure"
"http://orkg.org/orkg/predicate/P15509","Oil yield"
"http://orkg.org/orkg/predicate/P15510","Main components (P5%)"
"http://orkg.org/orkg/predicate/P15511","Measurement type"
"http://orkg.org/orkg/predicate/P15512","Country of study"
"http://orkg.org/orkg/predicate/P15513","Data and sample size"
"http://orkg.org/orkg/predicate/P15514","Population under analysis"
"http://orkg.org/orkg/predicate/P15515","Data collec- tion"
"http://orkg.org/orkg/predicate/P15516","Over-educa- tion incidence (percentages)"
"http://orkg.org/orkg/predicate/P15517","Satellite sensor"
"http://orkg.org/orkg/predicate/P15518","Band"
"http://orkg.org/orkg/predicate/P15519","Image resolution [m] PAN MS"
"http://orkg.org/orkg/predicate/P15520","Min. size [m]"
"http://orkg.org/orkg/predicate/P15521","Methods of vessel candidate detection"
"http://orkg.org/orkg/predicate/P15522","Methods of discrimination/ classification"
"http://orkg.org/orkg/predicate/P15523","Eval. of results"
"http://orkg.org/orkg/predicate/P15524","Main purpose"
"http://orkg.org/orkg/predicate/P15525","No"
"http://orkg.org/orkg/predicate/P15526","political incentives (POLIN) - political competition"
"http://orkg.org/orkg/predicate/P15527","political incentives (POLIN) voter participation"
"http://orkg.org/orkg/predicate/P15528","political incentives (POLIN) - legislative power"
"http://orkg.org/orkg/predicate/P15529","political incentives (POLIN) - interest group competition"
"http://orkg.org/orkg/predicate/P15530","political incentives (POLIN) - government size"
"http://orkg.org/orkg/predicate/P15531","social incentives (SOCIN) - public media"
"http://orkg.org/orkg/predicate/P15532","social incentives (SOCIN) - interparty competition"
"http://orkg.org/orkg/predicate/P15533","social incentives (SOCIN) - activity"
"http://orkg.org/orkg/predicate/P15534","social incentives (SOCIN) - voter wealth"
"http://orkg.org/orkg/predicate/P15535","social incentives (SOCIN) - regional culture"
"http://orkg.org/orkg/predicate/P15536","social incentives (SOCIN) - internet access"
"http://orkg.org/orkg/predicate/P15537","social incentives (SOCIN) - voter demographic"
"http://orkg.org/orkg/predicate/P15538","financial incentives (FININ) - reliance on debt"
"http://orkg.org/orkg/predicate/P15539","financial incentives (FININ) - government wealth"
"http://orkg.org/orkg/predicate/P15540","financial incentives (FININ) - reliance on federal"
"http://orkg.org/orkg/predicate/P15541","institutional incentives (INSIN) - professionalism"
"http://orkg.org/orkg/predicate/P15542","institutional incentives (INSIN) - population size"
"http://orkg.org/orkg/predicate/P15543","institutional incentives (INSIN) - staff demographic"
"http://orkg.org/orkg/predicate/P15544","institutional incentives (INSIN) - government type"
"http://orkg.org/orkg/predicate/P15545","institutional incentives (INSIN) - staff selection"
"http://orkg.org/orkg/predicate/P15546","institutional incentives (INSIN) - IT sophistication"
"http://orkg.org/orkg/predicate/P15547","governance incentives (GOVIN) - governance power"
"http://orkg.org/orkg/predicate/P15548","governance incentives (GOVIN) - accounting quality"
"http://orkg.org/orkg/predicate/P15549","governance incentives (GOVIN) - system endorsement"
"http://orkg.org/orkg/predicate/P15550","governance incentives (GOVIN) - audit quality"
"http://orkg.org/orkg/predicate/P15551","governance incentives (GOVIN) - code of ethics"
"http://orkg.org/orkg/predicate/P15552","governance incentives (GOVIN) - disclosure regulation"
"http://orkg.org/orkg/predicate/P15553","Variables"
"http://orkg.org/orkg/predicate/P15554","Gender (men/women)"
"http://orkg.org/orkg/predicate/P15555","Mean age (years)"
"http://orkg.org/orkg/predicate/P15556","Pathology/diagnosis"
"http://orkg.org/orkg/predicate/P15557","Corticosteroit treatment - Corticosteroid (n)"
"http://orkg.org/orkg/predicate/P15558","Corticosteroit treatment - Noncorticosteroid (n)"
"http://orkg.org/orkg/predicate/P15559","Anastomotic leakage (AL) - Total AL (n)"
"http://orkg.org/orkg/predicate/P15560","Anastomotic leakage (AL) - corticosteroid (n)"
"http://orkg.org/orkg/predicate/P15561","Anastomotic leakage (AL) - noncorticosteroid (n)"
"http://orkg.org/orkg/predicate/P15562","Statistical analysis OR"
"http://orkg.org/orkg/predicate/P15563","95% CI"
"http://orkg.org/orkg/predicate/P15564","Type of anastomosis - Ileoileal"
"http://orkg.org/orkg/predicate/P15565","Type of anastomosis -Ileocolic"
"http://orkg.org/orkg/predicate/P15566","Type of anastomosis - Ileorectal"
"http://orkg.org/orkg/predicate/P15567","Type of anastomosis - Colorectal"
"http://orkg.org/orkg/predicate/P15568","Type of anastomosis - Colocolic"
"http://orkg.org/orkg/predicate/P15569","Type of anastomosis - Ileal pouch"
"http://orkg.org/orkg/predicate/P15570","Type of anastomosis - anal (IPAA)"
"http://orkg.org/orkg/predicate/P15571","Type of anastomosis -Handsewn"
"http://orkg.org/orkg/predicate/P15572","Type of anastomosis - Stapled"
"http://orkg.org/orkg/predicate/P15573","Surgery - Elective"
"http://orkg.org/orkg/predicate/P15574","Surgery - Emergency"
"http://orkg.org/orkg/predicate/P15575","Surgery - Right-sided colectomy"
"http://orkg.org/orkg/predicate/P15576","Surgery - Left-sided colectomy"
"http://orkg.org/orkg/predicate/P15577","Surgery - Anterior resection"
"http://orkg.org/orkg/predicate/P15578","Surgery - Colectomy"
"http://orkg.org/orkg/predicate/P15579","Surgery - Segmental"
"http://orkg.org/orkg/predicate/P15580","Product"
"http://orkg.org/orkg/predicate/P15581","Compound"
"http://orkg.org/orkg/predicate/P15582","Indication"
"http://orkg.org/orkg/predicate/P15583","Conc. (%)"
"http://orkg.org/orkg/predicate/P15584","Disease"
"http://orkg.org/orkg/predicate/P15585","Number of patients studied"
"http://orkg.org/orkg/predicate/P15586","N (%) with abnormal karyotype"
"http://orkg.org/orkg/predicate/P15587","N (% abnormal) with abnormal chromosome"
"http://orkg.org/orkg/predicate/P15588","N (% abnormal) with abnormal chromosome 1"
"http://orkg.org/orkg/predicate/P15589","N (%) with 2 isolated abnormalities"
"http://orkg.org/orkg/predicate/P15590","Type of abnormalities"
"http://orkg.org/orkg/predicate/P15591","SCM field"
"http://orkg.org/orkg/predicate/P15592","Critical success factors"
"http://orkg.org/orkg/predicate/P15593","Chronologic age in months"
"http://orkg.org/orkg/predicate/P15594","Duration of the study in years"
"http://orkg.org/orkg/predicate/P15595","Cognitive tests Findings"
"http://orkg.org/orkg/predicate/P15596","Number of examinees"
"http://orkg.org/orkg/predicate/P15597","Chronologic age in months at the beginning of the study"
"http://orkg.org/orkg/predicate/P15598","Cognitive tests"
"http://orkg.org/orkg/predicate/P15599","Findings"
"http://orkg.org/orkg/predicate/P15600","The number of examinees"
"http://orkg.org/orkg/predicate/P15601","ADALINE/ Widrow- Hoff"
"http://orkg.org/orkg/predicate/P15602","Backpropagation"
"http://orkg.org/orkg/predicate/P15603","Perceptron"
"http://orkg.org/orkg/predicate/P15604","Radial Basis Function"
"http://orkg.org/orkg/predicate/P15605","Hopfield"
"http://orkg.org/orkg/predicate/P15606","Platform"
"http://orkg.org/orkg/predicate/P15607","Vendor"
"http://orkg.org/orkg/predicate/P15608","Comment"
"http://orkg.org/orkg/predicate/P15609","Fields"
"http://orkg.org/orkg/predicate/P15610","Artifacts"
"http://orkg.org/orkg/predicate/P15611","Invisibility"
"http://orkg.org/orkg/predicate/P15612","Payload
Capacity"
"http://orkg.org/orkg/predicate/P15613","Robustness against
statistical attacks"
"http://orkg.org/orkg/predicate/P15614","Tolerance to RS
Steganalysis"
"http://orkg.org/orkg/predicate/P15615","Robustness against
image
manipulation"
"http://orkg.org/orkg/predicate/P15616","LSBreplacement
style
asymmetry"
"http://orkg.org/orkg/predicate/P15617","Utilization of edge
areas"
"http://orkg.org/orkg/predicate/P15618","Species Order"
"http://orkg.org/orkg/predicate/P15619","Seawater"
"http://orkg.org/orkg/predicate/P15620","Analytical method"
"http://orkg.org/orkg/predicate/P15621","Freshwater"
"http://orkg.org/orkg/predicate/P15622","Brackish water"
"http://orkg.org/orkg/predicate/P15623","Follow-up time/ total observation time after MON n M/F"
"http://orkg.org/orkg/predicate/P15624","Patients"
"http://orkg.org/orkg/predicate/P15625","MS development"
"http://orkg.org/orkg/predicate/P15626","% who develop MS from MON (%)"
"http://orkg.org/orkg/predicate/P15627","Diagnostic criteria for MS (CDMS)"
"http://orkg.org/orkg/predicate/P15628","Method to detect OCBs"
"http://orkg.org/orkg/predicate/P15629","Odds ratio (95% CI)"
"http://orkg.org/orkg/predicate/P15630","Sensitivity (95% CI)"
"http://orkg.org/orkg/predicate/P15631","Specificity (95% CI)"
"http://orkg.org/orkg/predicate/P15632","[7]Region"
"http://orkg.org/orkg/predicate/P15633","Farmers"
"http://orkg.org/orkg/predicate/P15634","Total Social Welfare (million US dollar per year)"
"http://orkg.org/orkg/predicate/P15635","Social Welfare per adopted hectare (US dollars per hectare) []"
"http://orkg.org/orkg/predicate/P15636","Million adopted hectares (yearly averages) [adoption rate%]"
"http://orkg.org/orkg/predicate/P15637","Technology sellers"
"http://orkg.org/orkg/predicate/P15638","Consumer Welfare"
"http://orkg.org/orkg/predicate/P15639","Feasibility"
"http://orkg.org/orkg/predicate/P15640","Justification/ recommendation"
"http://orkg.org/orkg/predicate/P15641","inflammatory bowel disease"
"http://orkg.org/orkg/predicate/P15642","Intestinal operation"
"http://orkg.org/orkg/predicate/P15643","Recent in- hospital treatment/ operation"
"http://orkg.org/orkg/predicate/P15644","Recent antibiotic therapy"
"http://orkg.org/orkg/predicate/P15645","intermediate care unit/ Sepsis"
"http://orkg.org/orkg/predicate/P15646","Surgical procedure"
"http://orkg.org/orkg/predicate/P15647","Endoscopy"
"http://orkg.org/orkg/predicate/P15648","Treatment"
"http://orkg.org/orkg/predicate/P15649","Deceased"
"http://orkg.org/orkg/predicate/P15650","Max. reduction"
"http://orkg.org/orkg/predicate/P15651","Speed of no reduction"
"http://orkg.org/orkg/predicate/P15652","Distance to microphone, m"
"http://orkg.org/orkg/predicate/P15653","Method/ Technique(s)/(Database)"
"http://orkg.org/orkg/predicate/P15654","Result/Accuracy"
"http://orkg.org/orkg/predicate/P15655","Future work"
"http://orkg.org/orkg/predicate/P15656","Activity"
"http://orkg.org/orkg/predicate/P15657","Functional Data specification"
